order_id,channel,store_format,city,city zone,department,category,brand,sku id,base unit price,discount,price after discount,TLV,discount percentage,high discount,quantity,line value,promo code used,promo code type,promo applied,ad channel,campaign,payment method,device type,delivery type,number of items,returned,reason for return,return value,stocked out,loyalty member,user ID,age,age group,gender,nationality,hour of day,day of week,order month,
LULU-000083,Online App,Web DC,Sharjah,Suburb,Grocery,Frozen,Pepsi,SKU-560557,34.25,5.67,28.58,142.9,16.55%,Medium,5,142.9,1,Flat,1,Instagram,WeekendSaver,Card,iOS,Same-Day,3,0,,0,0,0,CUST-07639,49,46-60,Female,South Asian,9,Friday,2025-05,
LULU-000084,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Electronics,Home Appliances,HP,SKU-824008,360.16,24.41,335.75,335.75,6.78%,Low,1,335.75,1,BOGO,1,Email,FreshersUni,Card,N/A,Carryout,5,0,,0,0,1,CUST-03657,34,26-35,Male,South Asian,7,Saturday,2025-10,
LULU-000085,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Frozen,Al Ain,SKU-388380,27.42,1.22,26.2,26.2,4.45%,Low,1,26.2,1,Percent,1,In-App,SummerHeat,Card,N/A,Carryout,9,0,,0,0,1,CUST-00505,33,26-35,Female,Arab Expat (non-GCC),0,Monday,2025-04,
LULU-000086,In-Store POS,Hypermarket,Dubai,JLT,Fashion,Kidswear,Lulu Fashion,SKU-229330,390.28,57.62,332.66,997.98,14.76%,Medium,3,997.98,1,Flat,1,Outdoor,WeekendSaver,Wallet,N/A,Carryout,5,0,,0,0,0,CUST-05355,30,26-35,Male,Arab Expat (non-GCC),1,Sunday,2025-06,
LULU-000087,Web,Web DC,Al Ain,Airport Area,Pharmacy,OTC,J&J,SKU-620574,49.25,2.49,46.76,140.28,5.06%,Low,3,140.28,1,Percent,1,TikTok,FreshersUni,Card,Android,Same-Day,7,0,,0,0,1,CUST-10759,33,26-35,Female,South Asian,22,Saturday,2025-09,
LULU-000088,In-Store POS,Express,Dubai,Mirdif,Grocery,Bakery,Nestlé,SKU-144837,57.22,6.09,51.13,51.13,10.64%,Medium,1,51.13,1,Percent,1,Outdoor,Ramadan2025,Wallet,N/A,Carryout,6,0,,0,0,1,CUST-11820,26,26-35,Male,UAE National,1,Tuesday,2025-08,
LULU-000089,Online App,Web DC,Al Ain,University Area,Electronics,Accessories,Xiaomi,SKU-487743,469.78,96.77,373.01,373.01,20.60%,Medium,1,373.01,1,BOGO,1,In-App,BackToSchool2025,Wallet,Android,Next-Day,11,0,,0,0,1,CUST-11213,34,26-35,Male,Arab Expat (non-GCC),13,Friday,2025-06,
LULU-000090,Online App,Web DC,Dubai,Marina,Home & Living,Bedding,Dettol,SKU-585916,431.64,66.85,364.79,364.79,15.49%,Medium,1,364.79,1,Percent,1,YouTube,WeekendSaver,Apple Pay,iOS,Next-Day,6,0,,0,0,1,CUST-08393,24,18-25,Female,South Asian,1,Thursday,2025-10,
LULU-000091,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Household,Rani,SKU-840031,31.26,3.13,28.13,112.52,10.01%,Medium,4,112.52,1,Percent,1,In-App,WeekendSaver,Card,N/A,Carryout,9,0,,0,0,1,CUST-02017,46,46-60,Male,SE Asian,2,Monday,2025-05,
LULU-000092,In-Store POS,Hypermarket,Sharjah,University Area,Fashion,Accessories,Lulu Fashion,SKU-865297,394.13,30.71,363.42,1090.26,7.79%,Low,3,1090.26,1,Percent,1,Outdoor,SummerHeat,Apple Pay,N/A,Carryout,4,0,,0,0,1,CUST-01700,30,26-35,Male,South Asian,2,Friday,2025-10,
LULU-000093,Web,Web DC,Dubai,Downtown,Grocery,Snacks,Lacnor,SKU-365669,57.31,8.47,48.84,488.4,14.78%,Medium,10,488.4,1,Flat,1,TikTok,WeekendSaver,Apple Pay,Android,Same-Day,11,0,,0,0,1,CUST-09975,44,36-45,Female,Western Expat,11,Tuesday,2025-10,
LULU-000094,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Seafood,Nadec,SKU-474997,12.83,1.1,11.73,58.65,8.57%,Low,5,58.65,1,Percent,1,SMS,LunchRush,Card,N/A,Carryout,14,0,,0,0,0,CUST-00274,46,46-60,Male,South Asian,10,Tuesday,2025-09,
LULU-000095,In-Store POS,Express,Dubai,Silicon Oasis,Electronics,Accessories,Samsung,SKU-113600,608.11,32.07,576.04,576.04,5.27%,Low,1,576.04,1,Percent,1,Referral,ResidentsOnly,Card,N/A,Carryout,1,0,,0,0,1,CUST-03128,32,26-35,Male,South Asian,9,Friday,2025-10,
LULU-000096,Online App,Web DC,Ajman,Industrial Area,Home & Living,Décor,Scotch-Brite,SKU-307870,1138.51,86.59,1051.92,2103.84,7.61%,Low,2,2103.84,1,Percent,1,Google Search,ResidentsOnly,Card,Android,Next-Day,1,0,,0,0,0,CUST-00091,34,26-35,Male,African Expat,13,Thursday,2025-09,
LULU-000097,Web,Web DC,Sharjah,Waterfront,Home & Living,Kitchenware,Tefal,SKU-273988,578.17,119.3,458.87,458.87,20.63%,Medium,1,458.87,1,Percent,1,YouTube,Ramadan2025,Card,iOS,Next-Day,10,0,,0,0,1,CUST-00142,36,36-45,Female,Arab Expat (non-GCC),18,Tuesday,2025-07,
LULU-000098,In-Store POS,Hypermarket,Umm Al Quwain,Industrial Area,Fashion,Accessories,BrandX,SKU-417459,112.29,12.16,100.13,200.26,10.83%,Medium,2,200.26,1,Flat,1,SMS,SummerHeat,Card,N/A,Carryout,2,0,,0,0,1,CUST-05930,38,36-45,Male,UAE National,23,Wednesday,2025-07,
LULU-000099,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Frozen,Nestlé,SKU-396167,58.86,4.4,54.46,108.92,7.48%,Low,2,108.92,1,Percent,1,Email,BackToSchool2025,Cash,N/A,Carryout,8,0,,0,0,0,CUST-07105,36,36-45,Male,African Expat,17,Friday,2025-07,
LULU-000100,Online App,Web DC,Dubai,Downtown,Pharmacy,Medical Devices,Panadol,SKU-564217,106.74,13.4,93.34,93.34,12.55%,Medium,1,93.34,1,Percent,1,Instagram,SummerHeat,Card,Android,Same-Day,5,0,,0,0,0,CUST-02229,29,26-35,Female,South Asian,11,Wednesday,2025-06,
LULU-000101,Online App,Hypermarket,Abu Dhabi,Khalifa City,Home & Living,Cleaning,Dettol,SKU-392866,1191.06,117.57,1073.49,1073.49,9.87%,Low,1,1073.49,1,Percent,1,SMS,SummerHeat,Card,iOS,Next-Day,4,0,,0,0,0,CUST-00831,30,26-35,Male,Western Expat,20,Tuesday,2025-05,
LULU-000102,Web,Web DC,Dubai,Al Quoz,Electronics,Laptops,Apple,SKU-511443,3582.04,542.22,3039.82,3039.82,15.14%,Medium,1,3039.82,1,Percent,1,Facebook,WeekendSaver,Card,Android,Next-Day,6,0,,0,0,1,CUST-07804,28,26-35,Male,Western Expat,17,Tuesday,2025-05,
LULU-000103,Online App,Web DC,Abu Dhabi,Corniche,Grocery,Snacks,Nestlé,SKU-163073,21.75,2.35,19.4,38.8,10.80%,Medium,2,38.8,1,Percent,1,SMS,NationalDay,Card,Desktop,Same-Day,10,0,,0,0,1,CUST-11391,30,26-35,Female,South Asian,5,Thursday,2025-07,
LULU-000104,Online App,Web DC,Dubai,Al Quoz,Grocery,Personal Care,Kellogg's,SKU-557191,79.95,8.91,71.04,426.24,11.14%,Medium,6,426.24,1,FreeDelivery,1,Facebook,WeekendSaver,Card,iOS,Same-Day,5,0,,0,0,0,CUST-03060,27,26-35,Female,SE Asian,20,Monday,2025-04,
LULU-000105,Web,Web DC,Sharjah,Industrial Area,Home & Living,Cleaning,Tefal,SKU-617177,632.42,41.05,591.37,591.37,6.49%,Low,1,591.37,1,Flat,1,Google Search,ResidentsOnly,Google Pay,iOS,Next-Day,4,0,,0,0,1,CUST-08653,38,36-45,Female,SE Asian,4,Wednesday,2025-09,
LULU-000106,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Bakery,Lacnor,SKU-353033,29.52,1.51,28.01,84.03,5.12%,Low,3,84.03,1,Percent,1,Referral,WeekendSaver,Card,N/A,Carryout,14,0,,0,0,1,CUST-03350,26,26-35,Male,Western Expat,13,Friday,2025-08,
LULU-000107,Online App,Web DC,Ajman,Industrial Area,Grocery,Fresh Produce,Lacnor,SKU-177007,73.2,12.04,61.16,366.96,16.45%,Medium,6,366.96,1,Percent,1,Instagram,MidnightMadness,Wallet,iOS,Same-Day,8,0,,0,0,1,CUST-10246,26,26-35,Male,Arab Expat (non-GCC),12,Sunday,2025-06,
LULU-000108,Web,Web DC,Dubai,Marina,Electronics,Accessories,Samsung,SKU-532247,226.98,30.78,196.2,196.2,13.56%,Medium,1,196.2,1,Flat,1,Google Search,LunchRush,Wallet,Desktop,Next-Day,3,0,,0,0,1,CUST-02502,19,18-25,Male,South Asian,15,Thursday,2025-07,
LULU-000109,Web,Web DC,Dubai,Mirdif,Electronics,Gaming,HP,SKU-131404,335.96,54.8,281.16,281.16,16.31%,Medium,1,281.16,1,BOGO,1,Instagram,BackToSchool2025,Card,Android,Next-Day,5,1,Late delivery,247.64,0,1,CUST-06981,29,26-35,Male,SE Asian,18,Thursday,2025-10,
LULU-000110,In-Store POS,Hypermarket,Dubai,JBR,Home & Living,Kitchenware,Prestige,SKU-832771,967.9,42.11,925.79,4628.95,4.35%,Low,5,4628.95,1,Percent,1,SMS,FreshersUni,Cash,N/A,Carryout,3,0,,0,0,1,CUST-02856,30,26-35,Male,South Asian,3,Saturday,2025-05,
LULU-000111,Online App,Web DC,Dubai,Deira,Grocery,Seafood,Nadec,SKU-218194,44.53,7.47,37.06,296.48,16.78%,Medium,8,296.48,1,Flat,1,Google Search,Ramadan2025,Card,Android,Same-Day,6,0,,0,0,1,CUST-10532,41,36-45,Female,Western Expat,9,Saturday,2025-07,
LULU-000112,Web,Web DC,Ras Al Khaimah,Industrial Area,Electronics,Tablets,HP,SKU-640535,3355.63,222.35,3133.28,3133.28,6.63%,Low,1,3133.28,1,Percent,1,Facebook,FreshersUni,Card,Android,Next-Day,13,1,Late delivery,1375.47,0,0,CUST-10846,37,36-45,Male,Arab Expat (non-GCC),15,Saturday,2025-08,
LULU-000113,In-Store POS,Hypermarket,Dubai,Bur Dubai,Home & Living,Kitchenware,Scotch-Brite,SKU-924261,298.74,10.58,288.16,1728.96,3.54%,Low,6,1728.96,1,Flat,1,Outdoor,FreshersUni,Cash,N/A,Carryout,5,0,,0,0,1,CUST-10151,33,26-35,Male,South Asian,15,Thursday,2025-09,
LULU-000114,In-Store POS,Express,Dubai,Business Bay,Fashion,Womenswear,Adidas,SKU-534412,353.21,43.87,309.34,618.68,12.42%,Medium,2,618.68,1,Flat,1,SMS,MidnightMadness,Card,N/A,Carryout,4,0,,0,0,0,CUST-10339,20,18-25,Male,SE Asian,6,Tuesday,2025-09,
LULU-000115,In-Store POS,Hypermarket,Sharjah,Airport Area,Grocery,Meat & Poultry,Al Ain,SKU-555714,29.29,3.07,26.22,78.66,10.48%,Medium,3,78.66,1,Flat,1,Outdoor,BackToSchool2025,Card,N/A,Carryout,7,0,,0,0,0,CUST-09417,32,26-35,Female,SE Asian,17,Sunday,2025-05,
LULU-000116,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Bakery Counter,Sandwiches,Lulu Bakery,SKU-180812,95.47,6.26,89.21,267.63,6.56%,Low,3,267.63,1,Flat,1,Referral,NationalDay,Card,N/A,Carryout,7,0,,0,0,1,CUST-08421,31,26-35,Female,South Asian,6,Monday,2025-10,
LULU-000117,Web,Web DC,Al Ain,City Center,Fashion,Footwear,BrandX,SKU-400716,304.19,62.91,241.28,241.28,20.68%,Medium,1,241.28,1,Percent,1,Email,WeekendSaver,Card,Android,Next-Day,7,0,,0,0,1,CUST-08909,53,46-60,Male,SE Asian,20,Wednesday,2025-07,
LULU-000118,In-Store POS,Hypermarket,Ajman,Airport Area,Grocery,Bakery,Nestlé,SKU-855463,12.99,0.94,12.05,108.45,7.24%,Low,9,108.45,1,Percent,1,SMS,FreshersUni,Card,N/A,Carryout,14,0,,0,0,0,CUST-01024,29,26-35,Female,UAE National,3,Sunday,2025-09,
LULU-000119,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Dairy & Eggs,Nadec,SKU-582454,34.83,2.43,32.4,388.8,6.98%,Low,12,388.8,1,Percent,1,In-App,NationalDay,Cash,N/A,Carryout,6,0,,0,0,0,CUST-07105,18,18-25,Female,UAE National,6,Wednesday,2025-07,
LULU-000120,Online App,Web DC,Dubai,Al Barsha,Electronics,Tablets,Samsung,SKU-646174,2264.32,404.76,1859.56,3719.12,17.88%,Medium,2,3719.12,1,Percent,1,Email,MidnightMadness,Google Pay,Android,Next-Day,4,0,,0,0,0,CUST-01790,30,26-35,Female,African Expat,20,Wednesday,2025-08,
LULU-000121,Online App,Web DC,Abu Dhabi,Yas Island,Fashion,Kidswear,Levi's,SKU-323738,368.71,55.89,312.82,1564.1,15.16%,Medium,5,1564.1,1,Percent,1,Email,SummerHeat,Card,iOS,Next-Day,2,0,,0,0,1,CUST-10572,43,36-45,Male,African Expat,18,Tuesday,2025-07,
LULU-000122,Web,Web DC,Abu Dhabi,Corniche,Electronics,Accessories,Samsung,SKU-633221,395.6,58.1,337.5,337.5,14.69%,Medium,1,337.5,1,Percent,1,TikTok,MidnightMadness,Card,iOS,Next-Day,10,0,,0,0,1,CUST-04071,24,18-25,Male,South Asian,12,Monday,2025-04,
LULU-000123,Online App,Web DC,Sharjah,Airport Area,Grocery,Dairy & Eggs,Rani,SKU-440644,11.77,1.84,9.93,59.58,15.63%,Medium,6,59.58,1,Percent,1,Instagram,BackToSchool2025,Card,Android,Same-Day,8,0,,0,0,1,CUST-06716,35,26-35,Male,SE Asian,11,Saturday,2025-10,
LULU-000124,In-Store POS,Hypermarket,Dubai,Al Quoz,Home & Living,Kitchenware,Vileda,SKU-315955,172.61,22.61,150,150,13.10%,Medium,1,150,1,Percent,1,Email,BackToSchool2025,Card,N/A,Carryout,7,0,,0,0,0,CUST-00692,18,18-25,Male,UAE National,0,Tuesday,2025-04,
LULU-000125,Online App,Web DC,Dubai,JBR,Fashion,Footwear,Mango,SKU-232274,178.89,35.05,143.84,287.68,19.59%,Medium,2,287.68,1,Flat,1,Google Search,WeekendSaver,Card,iOS,Next-Day,5,1,Other,271.31,0,1,CUST-07999,34,26-35,Female,Western Expat,1,Friday,2025-09,
LULU-000126,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Frozen,Nadec,SKU-270462,12.44,1.68,10.76,43.04,13.50%,Medium,4,43.04,1,Flat,1,SMS,BackToSchool2025,Cash,N/A,Carryout,7,0,,0,0,1,CUST-05129,38,36-45,Male,Arab Expat (non-GCC),1,Wednesday,2025-09,
LULU-000127,Online App,Web DC,Dubai,Marina,Grocery,Dairy & Eggs,Coca-Cola,SKU-202982,21.91,1.91,20,100,8.72%,Low,5,100,1,Flat,1,Instagram,MidnightMadness,Wallet,Android,Same-Day,10,0,,0,0,0,CUST-10398,34,26-35,Male,Arab Expat (non-GCC),18,Friday,2025-05,
LULU-000128,Online App,Web DC,Dubai,Al Barsha,Grocery,Bakery,Lacnor,SKU-551103,74.49,4.53,69.96,209.88,6.08%,Low,3,209.88,1,Flat,1,Google Search,LunchRush,Wallet,iOS,Same-Day,5,0,,0,0,0,CUST-04600,25,18-25,Female,Arab Expat (non-GCC),8,Sunday,2025-08,
LULU-000129,In-Store POS,Express,Al Ain,Old Town,Grocery,Meat & Poultry,Rainbow,SKU-162521,54.96,9.33,45.63,182.52,16.98%,Medium,4,182.52,1,Flat,1,SMS,BackToSchool2025,Card,N/A,Carryout,10,0,,0,0,1,CUST-04555,36,36-45,Male,South Asian,11,Wednesday,2025-10,
LULU-000130,Online App,Web DC,Dubai,Downtown,Electronics,Mobiles,Xiaomi,SKU-583744,4897.52,541.43,4356.09,4356.09,11.06%,Medium,1,4356.09,1,BOGO,1,Email,NationalDay,Card,iOS,Next-Day,5,0,,0,0,0,CUST-05642,32,26-35,Male,South Asian,20,Saturday,2025-05,
LULU-000131,In-Store POS,Hypermarket,Ras Al Khaimah,Industrial Area,Electronics,Gaming,Apple,SKU-800815,485.54,72.29,413.25,413.25,14.89%,Medium,1,413.25,1,Flat,1,Outdoor,FreshersUni,Wallet,N/A,Carryout,5,0,,0,0,0,CUST-07561,33,26-35,Female,GCC Expat,8,Monday,2025-04,
LULU-000132,Online App,Web DC,Al Ain,Old Town,Home & Living,Kitchenware,Tefal,SKU-951463,1096.23,93.77,1002.46,3007.38,8.55%,Low,3,3007.38,1,Percent,1,YouTube,NationalDay,Wallet,iOS,Next-Day,6,0,,0,0,0,CUST-09889,27,26-35,Male,South Asian,6,Tuesday,2025-07,
LULU-000133,In-Store POS,Express,Fujairah,Industrial Area,Fashion,Womenswear,BrandX,SKU-346554,302.13,31.99,270.14,1350.7,10.59%,Medium,5,1350.7,1,Percent,1,Outdoor,NationalDay,Cash,N/A,Carryout,4,0,,0,0,1,CUST-06577,28,26-35,Male,South Asian,21,Saturday,2025-09,
LULU-000134,Web,Hypermarket,Al Ain,Airport Area,Home & Living,Décor,Tefal,SKU-249953,138.1,11.54,126.56,126.56,8.36%,Low,1,126.56,1,Percent,1,Referral,ResidentsOnly,Card,iOS,Next-Day,11,0,,0,0,0,CUST-00065,52,46-60,Female,South Asian,17,Monday,2025-04,
LULU-000135,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Dairy & Eggs,Rainbow,SKU-405854,42.13,2.95,39.18,117.54,7.00%,Low,3,117.54,1,Percent,1,Email,SummerHeat,Card,N/A,Carryout,8,0,,0,0,1,CUST-00454,27,26-35,Male,South Asian,18,Friday,2025-08,
LULU-000136,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Beverages,Rainbow,SKU-462340,38.38,2.02,36.36,181.8,5.26%,Low,5,181.8,1,Flat,1,Outdoor,FreshersUni,Card,N/A,Carryout,10,0,,0,0,0,CUST-07092,53,46-60,Male,Arab Expat (non-GCC),23,Tuesday,2025-04,
LULU-000137,In-Store POS,Express,Dubai,Marina,Electronics,Laptops,Samsung,SKU-676891,4799.67,594.53,4205.14,4205.14,12.39%,Medium,1,4205.14,1,Percent,1,Outdoor,WeekendSaver,Card,N/A,Carryout,3,0,,0,0,1,CUST-07657,37,36-45,Male,Western Expat,13,Thursday,2025-08,
LULU-000138,Online App,Web DC,Umm Al Quwain,Industrial Area,Grocery,Dairy & Eggs,Almarai,SKU-402061,12.05,1.82,10.23,10.23,15.10%,Medium,1,10.23,1,Flat,1,Google Search,BackToSchool2025,Google Pay,Android,Same-Day,3,0,,0,0,1,CUST-04727,23,18-25,Male,Western Expat,17,Monday,2025-06,
LULU-000139,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Fashion,Womenswear,Mango,SKU-931126,205.8,39.78,166.02,664.08,19.33%,Medium,4,664.08,1,Flat,1,Outdoor,MidnightMadness,Card,N/A,Carryout,8,0,,0,0,1,CUST-01014,36,36-45,Female,UAE National,14,Monday,2025-07,
LULU-000140,In-Store POS,Express,Abu Dhabi,Al Shawamekh,Grocery,Fresh Produce,Rani,SKU-771942,36.52,1.31,35.21,211.26,3.59%,Low,6,211.26,1,Percent,1,SMS,ResidentsOnly,Card,N/A,Carryout,8,0,,0,0,1,CUST-02111,48,46-60,Female,SE Asian,23,Sunday,2025-10,
LULU-000141,Online App,Web DC,Dubai,JBR,Pharmacy,Medical Devices,GSK,SKU-682149,227.99,8.53,219.46,877.84,3.74%,Low,4,877.84,1,Flat,1,Instagram,NationalDay,Card,Desktop,Same-Day,3,0,,0,0,1,CUST-10903,18,18-25,Male,South Asian,15,Monday,2025-07,
LULU-000142,Online App,Web DC,Abu Dhabi,Mussafah,Fashion,Kidswear,Levi's,SKU-236578,286.77,27.23,259.54,259.54,9.50%,Low,1,259.54,1,Percent,1,Email,NationalDay,Card,iOS,Next-Day,7,0,,0,0,1,CUST-09546,24,18-25,Female,African Expat,5,Monday,2025-04,
LULU-000143,Online App,Web DC,Abu Dhabi,Khalifa City,Electronics,Accessories,Samsung,SKU-403383,606.32,83.01,523.31,523.31,13.69%,Medium,1,523.31,1,Percent,1,Google Search,SummerHeat,Card,Android,Next-Day,7,1,Changed mind,416.66,0,0,CUST-00981,33,26-35,Female,SE Asian,23,Saturday,2025-06,
LULU-000144,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Electronics,Tablets,HP,SKU-982533,4310.86,406.35,3904.51,3904.51,9.43%,Low,1,3904.51,1,Percent,1,Outdoor,LunchRush,Cash,N/A,Carryout,6,0,,0,0,0,CUST-11636,24,18-25,Male,Western Expat,23,Tuesday,2025-06,
LULU-000145,Online App,Web DC,Umm Al Quwain,Waterfront,Grocery,Fresh Produce,Coca-Cola,SKU-895713,67.27,6.06,61.21,183.63,9.01%,Low,3,183.63,1,FreeDelivery,1,Google Search,ResidentsOnly,Card,iOS,Same-Day,7,0,,0,0,0,CUST-06904,40,36-45,Male,Other,8,Sunday,2025-08,
LULU-000146,In-Store POS,Express,Dubai,Deira,Grocery,Fresh Produce,Rainbow,SKU-183765,9.96,0.36,9.6,28.8,3.61%,Low,3,28.8,1,Flat,1,Outdoor,ResidentsOnly,Card,N/A,Carryout,5,0,,0,0,0,CUST-01392,27,26-35,Male,South Asian,8,Sunday,2025-10,
LULU-000147,In-Store POS,Hypermarket,Fujairah,Industrial Area,Fashion,Footwear,Puma,SKU-739641,145.52,23.66,121.86,365.58,16.26%,Medium,3,365.58,1,Percent,1,Email,Ramadan2025,Card,N/A,Carryout,7,0,,0,0,1,CUST-09809,37,36-45,Female,South Asian,9,Friday,2025-08,
LULU-000148,In-Store POS,Express,Abu Dhabi,Al Shawamekh,Grocery,Beverages,Nestlé,SKU-209700,48.39,4.61,43.78,175.12,9.53%,Low,4,175.12,1,Flat,1,In-App,WeekendSaver,Cash,N/A,Carryout,10,0,,0,0,0,CUST-02731,41,36-45,Female,SE Asian,11,Tuesday,2025-06,
LULU-000149,Online App,Web DC,Dubai,Business Bay,Grocery,Personal Care,Al Ain,SKU-518457,27.26,2.95,24.31,121.55,10.82%,Medium,5,121.55,1,Percent,1,TikTok,WeekendSaver,Card,iOS,Same-Day,10,0,,0,0,1,CUST-04648,38,36-45,Female,South Asian,11,Saturday,2025-05,
LULU-000150,Online App,Hypermarket,Dubai,Business Bay,Fashion,Menswear,Mango,SKU-857383,380.68,74.19,306.49,1225.96,19.49%,Medium,4,1225.96,1,Flat,1,YouTube,NationalDay,Card,iOS,Next-Day,5,0,,0,0,1,CUST-04606,24,18-25,Female,Arab Expat (non-GCC),16,Tuesday,2025-10,
LULU-000151,Online App,Web DC,Ajman,Suburb,Grocery,Beverages,Kellogg's,SKU-604224,26.69,1.67,25.02,50.04,6.26%,Low,2,50.04,1,Percent,1,Email,ResidentsOnly,Cash,Android,Same-Day,11,0,,0,0,0,CUST-07339,37,36-45,Male,Western Expat,10,Saturday,2025-08,
LULU-000152,In-Store POS,Hypermarket,Al Ain,Waterfront,Grocery,Seafood,Rainbow,SKU-671135,5.89,0.69,5.2,10.4,11.71%,Medium,2,10.4,1,FreeDelivery,1,Outdoor,BackToSchool2025,Card,N/A,Carryout,4,0,,0,0,1,CUST-08180,32,26-35,Male,UAE National,12,Tuesday,2025-09,
LULU-000153,Online App,Hypermarket,Abu Dhabi,Corniche,Pharmacy,Vitamins,J&J,SKU-373011,263.36,33.86,229.5,229.5,12.86%,Medium,1,229.5,1,Percent,1,Email,MidnightMadness,Card,Android,Same-Day,7,0,,0,0,0,CUST-00701,25,18-25,Female,UAE National,22,Thursday,2025-07,
LULU-000154,Online App,Web DC,Dubai,Al Quoz,Electronics,Gaming,Samsung,SKU-805131,718.85,84.04,634.81,634.81,11.69%,Medium,1,634.81,1,Percent,1,TikTok,ResidentsOnly,Google Pay,iOS,Next-Day,11,0,,0,0,1,CUST-10653,23,18-25,Female,African Expat,13,Saturday,2025-08,
LULU-000155,Web,Web DC,Sharjah,University Area,Electronics,Laptops,Lenovo,SKU-292940,1993.49,340.29,1653.2,1653.2,17.07%,Medium,1,1653.2,1,Flat,1,Instagram,Ramadan2025,Wallet,Android,Next-Day,1,0,,0,0,1,CUST-06177,29,26-35,Female,GCC Expat,10,Wednesday,2025-09,
LULU-000156,In-Store POS,Hypermarket,Ajman,Airport Area,Home & Living,Kitchenware,Prestige,SKU-734066,913.95,73.21,840.74,1681.48,8.01%,Low,2,1681.48,1,Percent,1,In-App,FreshersUni,Wallet,N/A,Carryout,2,0,,0,0,0,CUST-06106,18,18-25,Male,SE Asian,8,Monday,2025-07,
LULU-000157,Web,Web DC,Dubai,Downtown,Electronics,Mobiles,Sony,SKU-177166,1947.66,381.84,1565.82,3131.64,19.61%,Medium,2,3131.64,1,Percent,1,Google Search,BackToSchool2025,Card,Android,Next-Day,1,0,,0,0,1,CUST-04838,36,36-45,Female,Arab Expat (non-GCC),18,Sunday,2025-05,
LULU-000158,Web,Web DC,Al Ain,University Area,Home & Living,Furniture,Ikea-ish,SKU-478695,971.9,194.28,777.62,777.62,19.99%,Medium,1,777.62,1,Percent,1,Facebook,Ramadan2025,Cash,Android,Next-Day,3,0,,0,0,1,CUST-05042,35,26-35,Female,South Asian,16,Thursday,2025-07,
LULU-000159,Web,Web DC,Abu Dhabi,Saadiyat,Pharmacy,Vitamins,GSK,SKU-197272,152.61,20.11,132.5,530,13.18%,Medium,4,530,1,Percent,1,Instagram,Ramadan2025,Cash,Android,Same-Day,4,0,,0,0,1,CUST-09202,23,18-25,Male,South Asian,6,Monday,2025-08,
LULU-000160,In-Store POS,Hypermarket,Dubai,Mirdif,Home & Living,Cleaning,Tefal,SKU-930913,423.21,44.01,379.2,758.4,10.40%,Medium,2,758.4,1,Percent,1,Outdoor,SummerHeat,Card,N/A,Carryout,6,0,,0,0,0,CUST-03434,32,26-35,Female,Arab Expat (non-GCC),19,Saturday,2025-10,
LULU-000161,Online App,Web DC,Dubai,Downtown,Home & Living,Cleaning,Vileda,SKU-798593,180.3,33.43,146.87,587.48,18.54%,Medium,4,587.48,1,Flat,1,TikTok,Ramadan2025,Wallet,iOS,Next-Day,7,0,,0,0,0,CUST-09591,42,36-45,Male,Western Expat,1,Saturday,2025-10,
LULU-000162,In-Store POS,Hypermarket,Abu Dhabi,Yas Island,Grocery,Household,Almarai,SKU-400835,54.65,3.83,50.82,254.1,7.01%,Low,5,254.1,1,Percent,1,SMS,NationalDay,Cash,N/A,Carryout,10,0,,0,0,1,CUST-02538,29,26-35,Female,South Asian,21,Monday,2025-05,
LULU-000163,In-Store POS,Hypermarket,Abu Dhabi,Yas Island,Grocery,Baby,Rainbow,SKU-560857,67.45,8.78,58.67,176.01,13.02%,Medium,3,176.01,1,Percent,1,SMS,Ramadan2025,Wallet,N/A,Carryout,7,0,,0,0,1,CUST-04288,28,26-35,Male,Arab Expat (non-GCC),4,Saturday,2025-04,
LULU-000164,Online App,Web DC,Sharjah,City Center,Home & Living,Bedding,Ikea-ish,SKU-979552,754.91,86.39,668.52,668.52,11.44%,Medium,1,668.52,1,Percent,1,Referral,MidnightMadness,Card,Android,Next-Day,1,0,,0,0,1,CUST-07133,30,26-35,Female,SE Asian,8,Thursday,2025-04,
LULU-000165,In-Store POS,Hypermarket,Dubai,Al Barsha,Electronics,Mobiles,Apple,SKU-977986,1229.89,136.02,1093.87,1093.87,11.06%,Medium,1,1093.87,1,Percent,1,Email,LunchRush,Cash,N/A,Carryout,5,0,,0,0,1,CUST-02713,30,26-35,Female,SE Asian,11,Monday,2025-09,
